"","A549.Mock.A","A549.Mock.B","A549.Mock.C","A549.Virus.A","A549.Virus.B","A549.Virus.C","A549.KO3.Mock.A","A549.KO3.Mock.B","A549.KO3.Mock.C","A549.KO3.Virus.A","A549.KO3.Virus.B","A549.KO3.Virus.C"
"PRR11",8.94278778538732,9.01581559446881,9.09404932152805,7.73694151671986,7.67879495795495,8.15285066229557,9.06186647914543,8.86253650192501,9.33519802952707,8.55073848497835,8.58999008454195,8.40652481382761
"PRKCA",9.270842013311,9.24203148482774,9.26490353485936,8.11177735306233,8.10197158982863,8.34077142156311,9.63412011542348,9.56361627405104,9.82841679764753,9.09086705156045,9.16551038264161,8.94086144906061
"ERMARD",6.68416006039311,6.69022888625559,6.79419045125949,6.12255283497395,6.12248308809791,6.3290584920533,6.94840089625019,6.98974210301738,7.17073060962574,6.95624702136019,7.08942178604884,6.90401941286148
"FGD6",8.95710505933006,8.86877559358297,8.95402277191052,9.3172944275285,9.2147997036076,9.49734223519361,8.78694959826537,8.60162330562742,8.94519377849186,9.3343659499501,9.28733784309728,9.24147555701358
"CSGALNACT1",8.74917674337095,8.73161160257492,8.83087790073146,8.67581182563953,8.57698508931378,8.87381101401548,9.46590733351879,9.42173716329979,9.64111351159848,9.45789997801517,9.46552713339968,9.33935492345008
"AXL",9.55930060140446,9.43014322352694,9.50056767915256,9.76823334357989,9.71750623131852,9.85562631772366,8.91702550811096,8.87281436153327,9.00866031703749,9.47389268321527,9.5484008220682,9.3720780989792
"DCP1A",6.99725724329096,6.92169837104019,6.92950412703623,7.48302770502941,7.74896198933052,7.89135240247711,7.0035187800734,6.8363312978931,7.24708209713914,7.7145028131529,7.69770864034914,7.60246573183008
"GLT8D1",6.78980945320276,6.77339762306255,6.88826121882729,6.2995751507494,6.35240992280487,6.4526694090656,7.24133912308726,7.08398567274277,7.38977650789981,7.11004494297176,7.15500148614012,7.0277943019014
"EAPP",8.1547325666492,8.07423980710332,8.20487796235864,8.21099011928154,8.28519339507769,8.42056773040475,8.65906083226313,8.56354222706966,8.87062939071326,8.9533572020015,8.93374040920417,8.83461616051232
"PBK",8.82333449689237,8.94385451456183,8.92037302498715,8.2741115731942,8.30548593767385,8.61352776126799,9.26876968903442,9.13392136974399,9.52908571176223,9.12098793489382,9.08041342801822,8.97510443595424
"PRKCSH",10.8493797462176,10.6081844461514,10.8172771624458,10.4138016093112,10.4247754741359,10.519864462509,11.0490953936247,11.0299603017627,11.1989516623558,11.0637757578138,11.1444869161187,10.9646035500884
"ACSS2",7.75430650394812,7.6796325427755,7.69496043640025,7.12750701691879,7.19362426852102,7.19469864474403,7.80990037391847,7.77848053069228,7.88371610345682,7.71736322316384,7.76466263418789,7.61589931919751
"RNF114",8.57480893694109,8.53144034843671,8.61172224554521,9.12303443587688,9.06547268763539,9.33946298286132,8.66676113816598,8.63939687455336,8.89449230883082,9.41726916428785,9.45097377863774,9.33861611840162
"PRKDC",9.6487679119136,9.7308164899704,9.70284587764723,9.00028493237885,8.93318111678641,9.19782901201086,9.77966987857745,9.82258728072289,10.0094289106153,9.68301608293513,9.64528176929527,9.5220299517036
"MYO5C",7.93272543804318,7.89592780472108,7.98377121102881,7.18565459836221,7.21431028292205,7.55378063996423,8.51435529077704,8.43260793852317,8.76868529107423,8.33138204949722,8.32888409398308,8.16366279292144
"SULF2",7.24557977833589,7.21782525703281,7.28116538030305,6.84498400229501,6.90287267196931,6.88928213842903,6.39680724161214,6.38175639180514,6.34395917525404,6.30473280645037,6.25119427102562,6.34172906411429
"MYDGF",8.53356569330286,8.54353694890805,8.70454611318466,8.57524340371156,8.65269011726625,8.72737531436812,8.95099143810711,9.00033404662308,9.13849961760278,9.29683298642731,9.25635615885019,9.07028814193905
"PDGFC",6.18951619124478,6.21320208648368,6.27368300442967,5.64973752848224,5.8329351256954,6.05996099674594,6.95998817405345,6.81194773903433,7.30691794610043,6.97808026732194,7.04548792930552,6.80588140519562
"MAP2K6",6.26605083149856,6.22694449533426,6.33037641401687,5.88957344558099,5.94289220547731,6.16160851643846,6.36472163385692,6.39618263001116,6.65330109150743,7.22413196302776,7.34371731286403,7.07743011342917
"EIF2AK2",9.29060278414407,9.41097850914638,9.41482751414673,10.8528352693639,10.7651854574543,11.0511933923132,9.19808855046484,9.03407865002025,9.42885055868544,11.3314900632389,11.2066663695362,11.2514048438109
"DNAJC3",6.87354937793681,7.23090542099798,7.26408073967053,7.05208179319658,6.93240254266628,7.49180612626323,7.86737668171722,7.45965960180777,7.96400966648414,7.88537086755105,7.6542259162995,7.6300772101944
"ANKH",7.3467873801612,7.3216798070547,7.4329815985059,7.13361517879776,7.0353528539076,7.11367587941775,7.97422496183338,7.96365803794761,8.03120456388288,7.75374109760434,7.74726050942479,7.62279197084504
"KIAA1217",6.62071615968477,6.55067080752545,6.5901946900873,7.28379536786606,7.29674504250953,7.39466687813719,6.40904778366736,6.38166084335782,6.36938999838632,7.39903302037093,7.54511880409017,7.35976561570187
"YLPM1",4.51317807383891,4.75195221164708,4.85579717627703,4.79618880290062,4.52536206693777,4.75401835099809,5.25190189858372,5.34620091774955,5.51167558864716,5.50120429344719,5.45181802300431,4.98357797314655
"CTNNBL1",7.10855557336401,7.04754833486958,7.12258375165114,7.52533339756029,7.54986184027471,7.63165895749991,6.94295171509074,6.96039492334687,7.13386978429818,7.77813327361572,7.76097963352166,7.71642493743079
"GPCPD1",5.80084660344024,5.91845235840208,5.99172490023904,5.78789836299439,5.78684430391778,6.08254481627342,7.94958150351887,7.94168542710878,8.2817063427562,7.90478198227615,7.8942701233601,7.73091902537452
"PROS1",6.54560093908189,6.42364755600357,6.63028293604354,6.11959069664311,6.03769754728834,6.23929085771678,7.1243672609517,6.93353214414115,7.2954504658179,7.04603331673846,7.02729881401367,6.85429909773866
"PRRG1",7.56310226297426,7.55972033415656,7.58484006428874,8.07080622900916,7.99907833544234,8.25692045991762,7.41968554822991,7.35668509396375,7.44337375599599,8.11876166268561,8.3442057840735,8.08719583542518
"LGMN",8.77356719584776,8.66447057666309,8.77491116125542,9.32607489750204,9.359112384847,9.5480453221242,8.84309877645806,8.70527733514229,9.00622978522505,9.44507974431312,9.42798410946692,9.32090071568903
"CTPS2",7.50009439505506,7.43040361888395,7.5319696877522,7.03686586396655,6.99519211063417,7.24449110798291,7.65354140224215,7.61130531496499,7.9225251684102,7.73144339377827,7.78474356332796,7.62782545011238
"DNAJC12",5.08631757352219,5.13243465544958,5.27989034348584,5.05417480876548,5.16509855386338,5.17843543313781,7.27114684004709,7.30458477043081,7.71156987676804,7.60292901120538,7.5924497723147,7.32075644520024
"VTRNA1-3",7.35214001609922,7.17260665372212,7.2384286344393,8.02439645042912,8.3373973644072,8.40762399472876,6.66159632050055,6.78106378600954,6.86019432767276,7.91988821786023,8.05513186843132,7.61389713811087
"VTRNA1-1",4.29821731610144,4.26902235615182,4.49331151963808,4.84377224478389,5.07188321369665,5.09493595588919,3.93467586936096,4.01331461172958,4.04153230789378,4.75198687845859,4.85027198404063,4.54491844146818
"SUCNR1",3.82495962908922,4.27269868153267,4.46678165447175,4.47253559841077,4.8902865530171,4.69767792663454,8.24978452859156,7.90051728319106,8.43645661586529,8.14239219392561,8.02804136466072,7.90784955136102
"SAR1A",7.85014791675689,7.84173499387904,7.89216951558463,8.55844746418024,8.54952503839205,8.89579908690167,8.03364501299582,7.94621571318037,8.14070816119984,8.26386230976662,8.28739505616087,8.14299835035873
"B2M",8.91730070699687,8.84910027590977,8.90533996325475,11.1150040216598,11.0776408426312,11.2213545408586,8.81052187049536,8.83025392008836,9.06726159061845,10.9804337173061,10.9190876413823,10.8825896354512
"FMN2",7.84512926564135,7.57847141249972,7.80603719172693,7.49012702274808,7.55466673202619,7.62066192512962,6.19700844849084,6.23552368882384,6.52225918275015,6.18721181991695,6.34222152112308,6.19855920705021
"ZC3HAV1",8.04879331391413,8.07205504907463,8.12280409427589,9.43523202868435,9.47437951210025,9.71937210078238,8.02438932205433,7.90387804136796,8.23687863890445,9.40914671879711,9.38770572838066,9.22901914563076
"PSMA3",8.93383612265477,8.93233442833863,8.93355465003186,9.26746141515122,9.20695645079311,9.44340976477292,9.08193508329438,8.94408901016743,9.25505274543323,9.77422527875579,9.73973583124012,9.71908842014665
"PSMA5",3.51051979157426,3.09224606721832,2.97284851887555,3.78367122824109,3.87195784010869,3.72382362220834,3.29494689722074,3.56407835921211,3.47871700478689,3.47232101168174,3.89996264753709,3.79563731446628
"TCIM",6.28827134764519,6.43791573148927,6.57341207186642,7.38427949270085,7.35181655049349,7.58806231375103,8.02845943116129,8.02442033914986,8.21554087916577,8.96740972519754,8.89746138049252,8.68394363555833
"DPYSL5",7.62298937910036,7.63291139480767,7.63970242459239,7.30539866556534,7.29367379494917,7.31411742133482,6.9356764581435,7.02342775071861,6.91670088327778,6.70077849719817,6.73691213779896,6.85560434775954
"PMEPA1",7.49945745192817,7.32275905451515,7.63659272208752,6.79748710588251,6.8424883923124,6.99489241054672,7.30637054219452,7.31566648044742,7.43144013571135,6.77285300316651,6.79440778793985,6.70380606288547
"ARNTL2",7.73987235623415,7.75193758942187,7.75231504995598,8.19215896135086,8.10380248760012,8.4656533099288,7.17465693078145,6.92752482452802,7.3939111043289,7.50110378826639,7.56099423241455,7.38669898154256
"PRTFDC1",6.69954537107256,6.71844821125941,6.75955995328484,6.23708004459072,6.46609722095885,6.56993666012312,7.53397273317405,7.58514516691746,7.88792550662476,7.60839779859393,7.71931357908982,7.53688860318342
"LHX9",4.94805097213138,4.9191731034164,4.93159687362575,5.0584028726262,5.16131267833332,5.00709585881547,5.3579142891981,5.27271551939789,5.27780995306929,5.8754228902914,5.80885089096629,5.72319764316304
"PSMB8",6.66784100954503,6.67821999017193,6.61890192464595,7.98736015901279,8.09772825645726,8.13313398287993,6.47986449861279,6.61454913213663,6.54194946154554,8.33332278221625,8.28568747513668,7.97751515198499
"STOX2",6.26189484336767,5.89245115744465,6.27659614946171,5.67209056783992,5.54629486915993,5.72940770759087,5.83046714674136,5.92545790567502,5.63072142546636,5.39077391474101,5.34387151383465,5.03573599404383
"PSMB9",6.32493178899608,6.21164101647488,6.40295276750809,7.72754233965596,7.61734445632725,7.82696557479286,6.14274235723877,6.30329661853689,5.93494504201296,7.7857036476747,7.70101884959019,7.38536253442808
"POGLUT1",6.49353301871957,6.45524239370853,6.73538538022527,6.65097795185924,6.75831143941497,7.07858246035233,7.21977085764072,7.09882598893374,7.47309560901032,7.46682768787348,7.54253853207714,7.29357732716411
"KIF15",6.4838991737715,6.53472486680378,6.57661349768812,5.98314228981777,5.95409984736608,6.29924505682091,6.85464058329717,6.70010720770436,7.19097339953707,6.69571756339903,6.67465164166832,6.54479309728355
"CHPT1",7.92825525566042,8.0875497749486,8.20671079548768,7.52339387014487,7.57680456715728,7.93691047595303,8.17225398354853,7.97414918165487,8.4286625139689,8.30117728778366,8.2542735356644,8.13039353682604
"ADAMTS9",6.05839732790857,6.01213140936216,5.99471801869717,6.23634012798401,6.2035051846324,6.30348612801608,5.10183873156784,5.18553307127139,4.85598019071799,5.15256176004114,5.09822555634188,5.17983956950172
"VPS35L",8.75068130301324,8.75453874320353,8.79955971155832,8.3071637761663,8.21721501314799,8.46003879800321,8.81337200824128,8.81597354926499,9.03846395481159,8.84196954639535,8.89661950189446,8.75725764399951
"RARS2",8.3412039399858,8.45403345056958,8.52131790639297,7.86384522137307,7.81491011048486,8.1255884157174,8.14085218330501,8.06406542214311,8.31052446348481,7.97634456431695,8.02790133913858,7.84339986945984
"PLSCR2",2.70289784747539,2.55967181622143,2.58276837002041,3.27568063444332,3.20938205014267,3.17652841400082,2.69106609640552,2.71054442114097,2.59436136140905,3.15807226370657,3.21909287083485,2.94784988501586
"KNL1",7.08753106741728,7.16516115016607,7.17790957320933,6.57881917561847,6.57452133861144,6.93830776332952,7.2857781977056,7.14375216408284,7.56302361198034,7.28122625188931,7.23695052936089,7.1373481503367
"PLSCR4",5.1401381067194,5.13595035408349,5.20810667492731,5.52616617995449,5.46799317262774,5.46929651880692,5.68621015664111,5.68335093007447,5.63451110388309,6.39165515440645,6.43879931854181,6.18814607960086
"TIGAR",7.22117130884998,7.28726657735934,7.29159709729383,7.2604746451035,7.39834858006181,7.65669573525437,6.62348033774449,6.38337944852292,6.76757120336993,6.86415803766529,6.89747262792116,6.79759925666303
"CAMK1D",7.94163405948601,7.83960503833423,7.92450273694366,7.1037885669965,7.08412387147066,7.27470705770783,8.03631922868921,8.14085615613583,8.3170698503104,7.94499892777851,8.1008248330567,7.90922934801754
"APMAP",8.82057238001114,8.80557249209188,8.84799687327269,8.37074437949711,8.22976329553696,8.46624979593914,9.05575143294879,9.06990286959673,9.28977215074679,9.01281634886967,9.07667751672734,8.96131766028826
"SLC44A2",7.46427070487409,7.38737617795261,7.43433319230844,7.20953440432371,7.26614419039503,7.15428092383095,7.84229569454182,7.78727877140544,7.99481338015247,7.76808589869432,7.77897049373808,7.71202980130746
"PHTF2",6.51571260703459,6.44167836284085,6.54231913293664,6.15051621530956,6.07897751396181,6.43994141790165,6.96171867953974,6.84581329444171,7.15704037621112,6.86475213459134,6.80938527271894,6.65743180596746
"ZNFX1",7.42107454978773,7.33150567086217,7.38776553426326,9.17251697335071,9.22687522053071,9.42881255296445,7.51685421076746,7.46731202483802,7.61949681750053,9.55387428631789,9.60798964757123,9.42167862607631
"ANKRD50",6.70247576093074,6.62442414831757,6.63826147391808,6.12890678063548,6.14533076871917,6.41485569323671,7.18879081071695,7.0902396319418,7.48044099392653,7.01308277725053,7.0227340211952,6.91853748779582
"RALGAPA2",6.66220793528963,6.57585720596855,6.65744610644774,6.26133627673281,6.18115803888125,6.38487666019469,6.92915323685988,6.94489205659613,7.1446906326739,6.86988326905384,6.90831491740545,6.70157820875483
"ATP10A",7.13421350665097,7.18300357703017,7.19392546160145,7.58067543306639,7.60021796595435,7.61124930730233,6.93523167005292,6.97023108177589,7.0039517564353,7.92203700428875,7.92748938592934,7.86849570202053
"PSME1",8.98087923759024,8.93984843419517,9.00627936373469,9.71994300218201,9.80034422217453,9.94077942823721,8.80299130137736,8.75840355099952,9.04985511647781,9.9512592346665,9.99937439992111,9.86093427532108
"ATP10D",5.31159159966711,5.27847028255508,5.14795024090486,6.10232655209383,6.1688716915379,6.40175234974387,4.8346480039365,4.99243110206687,4.80615634992425,6.02000138085651,6.1235712877673,6.02804546278964
"PSME2",8.54814268681427,8.49854019879788,8.59789932741633,10.0199817721116,10.0926795906774,10.2727987389679,8.36621166690136,8.2549718549016,8.50858947592278,10.0135081532501,10.0232309316254,9.87697618878126
"CEMIP",6.19307436999464,6.07982344541936,6.08840308535036,6.25054939248872,6.15394675124733,5.98562035042412,7.13352074988024,7.32554044334007,7.37352455082095,7.14913766741343,7.20899057883263,7.12912112714654
"PTCH1",7.95369737198289,7.7330024722591,8.00013080279258,7.61338680796406,7.57509493493195,7.73078552696683,8.27690776824728,8.33079966335836,8.66507337385896,8.30648289512532,8.40167360406129,8.17559007284647
"KAT14",7.2048278868601,7.1050809235819,7.16976241748035,6.861067699667,6.78247411345473,7.08938088089736,7.60140825805822,7.54781452704245,7.83792060346891,7.56238522371574,7.55026253095492,7.44568026048598
"CLTRN",5.27793492350818,5.17264411237648,5.3082040946045,6.1227352333482,6.16019380146157,6.46924317612838,4.26675974008682,4.02856895269648,4.20694347572259,4.09700190023198,4.29012662413463,4.18220625984107
"PTGS2",6.67611209155319,6.76787743266545,6.70935100007893,6.51720751847173,6.50752188232278,7.08682055367639,9.84270272511174,9.77616722869402,10.0627005016647,10.2867717748681,10.2311054801856,10.1454041925283
"NDRG3",9.76554476791435,9.76796211635962,9.81121384399383,9.11579877921746,9.08267200019062,9.2988468927822,9.72526119133179,9.66185224807648,9.86932164426961,9.55695300931282,9.57493650719303,9.44886142355432
"TENM2",6.34322408225759,6.3396489116663,6.38918247440768,6.19533869962581,6.24710409055321,6.13331062737829,5.86939656071888,5.88182146968809,5.60056960862707,5.73711346635889,5.58660288088683,5.86820346207463
"PPM1H",7.95802916765976,7.85436840146866,7.85117784774818,7.71443067220272,7.69534014379779,7.71091732465605,7.21282337188851,7.2361188067648,7.29189358234343,7.12450540558228,7.17612959064369,7.17858338421382
"GRAMD1B",7.18074190910201,7.16289915558315,7.13256087476665,7.97928478627433,7.96493319193113,8.02736681754439,7.64280452504346,7.56772086189576,7.80062820590075,7.92399768658756,7.95826036471476,7.78385629005151
"HEG1",7.64048072046046,7.54798705293899,7.64666959935819,7.99908736963897,8.09087770483006,8.27753952130361,7.42409939443007,7.45721326039104,7.61578141181043,9.00866169740423,9.02949449400887,8.91016484490751
